"";"ResponseId";"Województwo";"StartDate";"EndDate";"Status";"IPAddress";"Progress";"Duration__in_seconds_";"Finished";"RecordedDate";"RecipientLastName";"RecipientFirstName";"RecipientEmail";"ExternalReference";"LocationLatitude";"LocationLongitude";"DistributionChannel";"UserLanguage";"Q_RecaptchaScore";"Q2";"Q4";"Q20";"Q19";"Q5_1";"Q5_2";"Q5_3";"Q5_4";"Q5_5";"Q5_6";"Q5_7";"Q5_8";"Q5_9";"Q5_10";"Q5_11";"Q5_12";"Q5_13";"Q5_14";"Q5_15";"Q21_1";"Q21_2";"Q21_3";"Q21_4";"Q21_5";"Q21_6";"Q21_7";"Q21_8";"Q21_9";"Q21_10";"Q21_11";"Q21_12";"Q21_13";"Q21_14";"Q21_15";"Q21_16";"Q21_17";"Q21_18";"Q7_1";"Q7_2";"Q7_3";"Q7_4";"Q7_5";"Q7_6";"Q7_7";"Q7_8";"Q7_9";"Q7_10";"Q7_11";"Q9_1";"Q9_2";"Q9_3";"Q9_4";"Q9_5";"Q9_6";"Q9_7";"Q9_8";"Q9_9";"Q9_10";"Q9_11";"Q9_12";"Q9_13";"Q9_14";"Q9_15";"Q9_16";"Q9_17";"Q9_18";"Q9_19";"Q9_20";"Q9_21";"Q9_22";"Q9_23";"Q9_24";"Q9_25";"Q9_26";"Q9_27";"Q9_28";"Q9_29";"Q9_30";"Q9_31";"Q6_1";"Q6_2";"Q6_3";"Q6_4";"Q6_5";"Q6_6";"Q6_7";"Q6_8";"Q6_9";"Q6_10";"Q6_11";"Q6_12";"Q6_13";"Q6_14";"Q6_15";"Q6_16";"Q6_17";"Q6_18";"Q6_19";"Q6_20";"Q6_21";"Q6_22";"Q6_23";"Q8_1";"Q8_2";"Q8_3";"Q8_4";"Q8_5";"Q8_6";"Q8_7";"Q8_8";"Q8_9";"Q8_10";"Q8_11";"Q8_12";"Q8_13";"Q10_1";"Q10_2";"Q10_3";"Q10_4";"Q10_5";"Q10_6";"Q10_7";"Q10_8";"Q10_9";"Q10_10";"Q10_11";"Q10_12";"Q11_1";"Q11_2";"Q11_3";"Q11_4";"Q11_5";"Q11_6";"Q11_7";"Q11_8";"Q11_9";"Q11_10";"Q11_11";"Q11_12";"Q11_13";"Q12_1";"Q12_2";"Q13_1";"Q13_2";"Q13_3";"Q13_4";"Q13_5";"Q13_6";"Q13_7";"Q13_8";"Q13_9";"Q13_10";"Q14_1";"Q14_2";"Q14_3";"Q14_4";"Q15_1";"Q15_2";"Q15_3";"Q15_4";"Q15_5";"Q15_6";"Q15_7";"Q15_8";"Q15_9";"Q15_10";"Q15_11";"Q15_12";"Q15_13";"Q15_14";"Q16_1";"Q16_2";"Q17";"Q18_1";"Q18_2";"Kody_szkol";"Q99___Miasto_Wie_";"Q18_1_Nic";"Q18_1_Nie_wiem";"Q18_1_odp";"Q18_2_m_zew_pieni_dze";"Q18_2_Zawodowe";"Q18_2_m_zew_s_awa";"Q18_2_Wa_ne";"Q18_2_m_osi_gniec";"Q18_2_m_zew_wynalazek";"Q18_2_Inne";"Q18_2_Status";"Q18_2_m_zew_inne";"Q18_2_Pomoc";"Q18_2_m_wew_zaint";"Q18_2_m_zew_wa_ne";"Q18_2_m_wew__przyj";"Q18_2_odp";"Q18_2_W_asne";"Q18_2___Parent_Topics";"Q18_2___Sentiment_Polarity";"Q18_2___Sentiment_Score";"Q18_2___Sentiment";"Q18_2___Topic_Sentiment_Label";"Q18_2___Topic_Sentiment_Score";"Q18_2___Topics"
"1788";"R_3h5B3wKl6E0UNZm";"WIELKOPOLSKIE";2020-12-08 13:03:37;2020-12-08 13:17:13;0;"31.0.85.5";40;816;0;2020-12-15 13:17:39;"";"";"";"";"";"";"anonymous";"EN";0,9;1;"13";"Sp 4";"Pila";4;1;4;4;4;4;3;1;1;1;1;1;4;4;NA;4;4;1;1;4;1;4;1;4;4;4;4;1;1;1;1;4;1;1;1;1;4;1;4;1;1;1;1;1;1;1;1;1;4;4;4;1;1;3;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;4;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";"";NA;"";"";6;2;"";"";"999";"";"";"";"";"";"";"";"";"";"";"";"";"";"999";"";"";NA;NA;"";"";"";""
"1789";"R_2y94QYTRc6UINH4";"WIELKOPOLSKIE";2020-12-09 08:32:19;2020-12-09 08:48:16;0;"86.63.99.147";80;956;0;2020-12-16 08:48:25;"";"";"";"";"";"";"anonymous";"EN";0,9;2;"14";"Szkola podstawowa nr 4 im. Mikolaja Kopernika";"Pila";3;2;3;3;4;2;4;2;3;2;1;2;3;4;4;3;3;3;2;4;4;3;2;2;2;2;1;1;2;2;2;3;2;4;4;4;3;4;3;2;2;1;2;2;2;2;2;3;3;4;4;3;3;2;2;1;1;1;2;2;2;4;1;1;2;3;4;2;2;1;1;1;2;2;4;3;4;2;3;2;2;3;4;4;3;2;3;2;4;2;3;4;3;3;3;2;3;2;2;2;4;2;3;3;3;2;3;3;2;4;3;2;3;2;2;1;2;2;3;2;1;2;3;2;4;2;2;1;2;3;4;3;3;2;3;3;2;4;3;4;2;2;2;2;4;2;2;3;2;3;2;2;1;1;1;1;2;1;2;4;4;1;4;3;4;4;"";"";NA;"";"";6;2;"";"";"999";"";"";"";"";"";"";"";"";"";"";"";"";"";"999";"";"";NA;NA;"";"";"";""
"1790";"R_2xxEsTLOFhGDfma";"WIELKOPOLSKIE";2020-12-09 10:28:36;2020-12-09 10:32:52;0;"86.63.89.208";32;255;0;2020-12-16 10:32:53;"";"";"";"";"";"";"anonymous";"EN";0,9;1;"14";"Im. Mikolaja Kopernika";"Pila";3;NA;3;3;3;3;3;3;NA;3;2;3;3;3;NA;NA;3;3;3;3;3;3;3;3;3;2;3;1;2;3;3;3;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";"";NA;"";"";6;2;"";"";"999";"";"";"";"";"";"";"";"";"";"";"";"";"";"999";"";"";NA;NA;"";"";"";""
"1791";"R_3NQY4zlkaZmqbuO";"WIELKOPOLSKIE";2020-12-10 03:54:58;2020-12-10 04:07:22;0;"77.45.55.100";76;743;0;2020-12-17 04:07:23;"";"";"";"";"";"";"anonymous";"EN";0,9;2;"14";"Szkola podstawowa nr 4";"Pila";3;2;2;2;3;2;2;2;3;2;1;2;2;3;NA;2;2;3;1;4;3;2;3;2;3;2;2;1;2;3;2;2;3;3;2;2;3;1;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;3;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;3;1;2;1;2;2;2;2;3;3;3;2;2;3;2;2;2;3;2;2;2;3;4;2;4;3;2;2;4;3;3;3;3;3;3;2;2;2;2;3;2;2;1;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;3;2;1;2;2;3;4;3;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";"";NA;"";"";6;2;"";"";"999";"";"";"";"";"";"";"";"";"";"";"";"";"";"999";"";"";NA;NA;"";"";"";""
"1792";"R_2ZNAhvJgXa7nGiw";"WIELKOPOLSKIE";2020-12-10 03:53:24;2020-12-10 04:18:00;0;"86.63.105.61";84;1476;0;2020-12-17 04:18:03;"";"";"";"";"";"";"anonymous";"EN";0,9;2;"14";"szkola podstawowa numer 4 w pile imienia Mikolaja Kopernika";"Pila";2;2;1;2;2;2;2;2;2;3;2;3;3;2;1;2;3;2;2;3;3;3;3;3;3;2;4;2;2;2;3;3;2;3;4;3;3;4;3;3;3;2;2;2;2;2;2;3;2;2;2;3;3;2;2;2;2;2;2;3;2;3;2;1;1;2;3;2;2;2;2;3;3;3;4;3;3;3;NA;2;3;3;3;3;3;2;3;3;4;2;3;3;2;2;3;2;3;3;2;3;1;2;3;3;1;4;4;2;1;2;1;2;3;2;2;3;3;3;3;3;2;3;2;2;2;3;3;2;2;1;2;3;2;2;1;4;1;3;2;2;3;3;3;2;2;3;2;2;2;NA;2;4;2;2;2;2;NA;2;2;2;2;2;2;2;2;2;"";"";NA;"";"";6;2;"";"";"999";"";"";"";"";"";"";"";"";"";"";"";"";"";"999";"";"";NA;NA;"";"";"";""
"1793";"R_2dtfs7KCvh8i12H";"WIELKOPOLSKIE";2020-12-09 07:40:46;2020-12-10 04:30:30;0;"188.146.235.199";24;74983;0;2020-12-17 04:30:30;"";"";"";"";"";"";"anonymous";"EN";0,9;1;"14";"podstawowa";"Pila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";"";NA;"";"";6;2;"";"";"999";"";"";"";"";"";"";"";"";"";"";"";"";"";"999";"";"";NA;NA;"";"";"";""
"1794";"R_1eIzw8N4AcwF6Iq";"WIELKOPOLSKIE";2020-12-09 13:10:20;2020-12-10 12:14:06;0;"31.0.35.229";76;83025;0;2020-12-17 12:14:07;"";"";"";"";"";"";"anonymous";"EN";0,9;2;"13";"Szkola podstawowa nr4";"Pila";1;2;2;3;3;1;2;2;3;4;4;3;3;4;2;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;4;4;NA;NA;4;4;4;4;4;4;4;3;4;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;4;4;4;4;4;NA;4;4;4;4;4;4;4;4;3;2;1;3;4;4;4;4;4;4;4;4;4;1;4;4;4;4;4;4;2;3;3;3;4;4;NA;4;4;4;4;4;4;4;4;4;NA;4;4;4;4;NA;4;4;3;3;3;4;3;4;4;4;3;2;4;3;2;4;4;3;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";"";NA;"";"";6;2;"";"";"999";"";"";"";"";"";"";"";"";"";"";"";"";"";"999";"";"";NA;NA;"";"";"";""
"1795";"R_3lMNi1TJLq951BI";"WIELKOPOLSKIE";2020-12-09 08:50:55;2020-12-11 01:55:22;0;"188.146.235.199";44;147866;0;2020-12-18 01:56:06;"";"";"";"";"";"";"anonymous";"EN";1;1;"14";"Szkola Podstawowa nr 4 im Mikolaja Kopernika";"Pila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;NA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;NA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";"";NA;"";"";6;2;"";"";"999";"";"";"";"";"";"";"";"";"";"";"";"";"";"999";"";"";NA;NA;"";"";"";""
"1796";"R_2tKlFtmfgdOnBBv";"WIELKOPOLSKIE";2020-12-11 04:50:35;2020-12-11 04:51:01;0;"178.235.146.59";24;26;0;2020-12-18 04:51:14;"";"";"";"";"";"";"anonymous";"EN";1;1;"14";"Sp4";"Pila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";"";NA;"";"";6;2;"";"";"999";"";"";"";"";"";"";"";"";"";"";"";"";"";"999";"";"";NA;NA;"";"";"";""
"1797";"R_3pirv2eNkqa2Vs1";"WIELKOPOLSKIE";2020-12-11 05:53:54;2020-12-11 05:54:56;0;"37.248.212.48";24;61;0;2020-12-18 05:55:25;"";"";"";"";"";"";"anonymous";"EN";1;2;"15";"Sp4";"Pila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";"";NA;"";"";6;2;"";"";"999";"";"";"";"";"";"";"";"";"";"";"";"";"";"999";"";"";NA;NA;"";"";"";""
"1798";"R_3EVXSr4108xUT3M";"WIELKOPOLSKIE";2020-12-11 05:59:09;2020-12-11 06:03:30;0;"77.45.53.97";76;261;0;2020-12-18 06:03:54;"";"";"";"";"";"";"anonymous";"EN";1;2;"14";"Sp4 pila";"Pila";1;1;1;1;1;1;4;1;1;1;1;2;1;1;1;1;1;1;2;2;1;1;1;1;2;2;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;2;3;2;4;NA;1;NA;3;3;4;2;4;1;1;3;NA;4;1;4;2;2;4;3;3;1;1;1;1;1;2;2;2;2;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";"";NA;"";"";6;2;"";"";"999";"";"";"";"";"";"";"";"";"";"";"";"";"";"999";"";"";NA;NA;"";"";"";""
"1799";"R_W2jgALmpzmUWA2R";"WIELKOPOLSKIE";2020-12-11 05:55:44;2020-12-11 06:07:42;0;"89.151.32.55";52;717;0;2020-12-18 06:08:15;"";"";"";"";"";"";"anonymous";"EN";0,9;2;"14";"Sp4";"Pila";1;1;4;NA;4;1;4;4;1;1;2;4;4;4;NA;2;2;1;1;NA;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;NA;1;1;1;1;1;2;1;3;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;4;1;1;1;1;1;2;1;1;1;1;1;1;1;2;NA;4;1;1;4;1;4;1;4;4;1;1;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";"";NA;"";"";6;2;"";"";"999";"";"";"";"";"";"";"";"";"";"";"";"";"";"999";"";"";NA;NA;"";"";"";""
"1800";"R_1jQjH8TQXmdKqnj";"WIELKOPOLSKIE";2020-12-11 12:42:28;2020-12-11 12:43:37;0;"89.151.35.172";36;68;0;2020-12-18 12:44:04;"";"";"";"";"";"";"anonymous";"EN";0,9;2;"14";"Sp4";"Pila";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";"";NA;"";"";6;2;"";"";"999";"";"";"";"";"";"";"";"";"";"";"";"";"";"999";"";"";NA;NA;"";"";"";""
"1801";"R_2P75SxJQSTTtt9D";"WIELKOPOLSKIE";2020-12-10 03:54:34;2020-12-10 03:59:20;0;"86.63.100.250";24;286;0;2020-12-17 03:59:37;"";"";"";"";"";"";"anonymous";"EN";0,9;1;"14";"Sp4 I.Mikolaja Kopiernika";"Pila Grabowa 18 WielkoPolska";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";"";NA;"";"";6;2;"";"";"999";"";"";"";"";"";"";"";"";"";"";"";"";"";"999";"";"";NA;NA;"";"";"";""
"1802";"R_3QY0YhA3HmJUgZ8";"WIELKOPOLSKIE";2020-12-10 03:55:54;2020-12-10 04:04:55;0;"77.45.55.41";44;541;0;2020-12-17 04:05:15;"";"";"";"";"";"";"anonymous";"EN";0,9;1;"13 i PÓL";"SP 4 im. Mikolaja Kopernika";"Pile";1;1;1;NA;NA;1;2;1;2;1;1;4;4;1;1;1;4;4;1;4;1;4;4;4;1;1;1;4;3;1;4;3;4;NA;4;4;4;4;4;1;1;1;1;1;2;1;1;2;1;1;1;3;1;3;1;1;1;1;1;1;1;1;1;1;3;4;2;NA;3;1;1;1;1;1;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";"";NA;"";"";6;2;"";"";"999";"";"";"";"";"";"";"";"";"";"";"";"";"";"999";"";"";NA;NA;"";"";"";""
"1803";"R_2WBfM8zTmLekgEg";"SLASKIE";2020-11-25 02:33:27;2020-11-25 03:12:31;0;"185.122.97.231";80;2344;0;2020-12-02 03:12:36;"";"";"";"";"";"";"anonymous";"EN";0,9;1;"14";"Szkóla Podstawowa w Pniówku";"Pniówek";1;2;1;2;3;4;4;1;4;1;2;1;1;1;1;2;1;3;1;2;1;2;2;2;3;3;2;4;2;1;1;2;1;2;2;2;2;4;4;1;1;1;3;1;1;1;2;2;4;4;4;4;4;2;3;1;2;2;3;2;4;4;3;2;2;1;1;2;2;1;2;1;2;2;1;2;3;2;1;2;2;4;1;2;3;3;3;2;3;3;2;4;2;2;2;1;3;2;4;3;2;2;2;3;2;2;3;1;1;2;1;4;2;1;1;2;2;2;1;3;1;2;3;3;2;3;3;3;1;4;1;1;4;1;1;3;1;2;1;1;2;2;2;1;1;1;1;1;2;2;2;3;3;3;4;3;3;2;3;4;NA;2;1;3;2;3;"";"";NA;"";"";61;1;"";"";"999";"";"";"";"";"";"";"";"";"";"";"";"";"";"999";"";"";NA;NA;"";"";"";""
"1804";"R_1n6MgBBfpqLeXIz";"SLASKIE";2020-11-26 01:49:53;2020-11-26 12:59:05;0;"95.214.5.89";36;40152;0;2020-12-03 12:59:12;"";"";"";"";"";"";"anonymous";"EN";0,9;2;"13";"Szkola podstawowa w Pniówku";"Pniówek";4;4;3;3;4;4;4;4;4;3;3;4;3;3;4;3;4;3;4;4;4;4;4;1;1;1;1;3;1;4;4;1;4;4;4;4;4;4;4;3;1;4;1;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";"";NA;"";"";61;1;"";"";"999";"";"";"";"";"";"";"";"";"";"";"";"";"";"999";"";"";NA;NA;"";"";"";""
"1805";"R_1qaj8VAnAN6GUjI";"MAZOWIECKIE";2020-11-20 05:12:43;2020-11-20 05:15:21;0;"83.28.61.244";28;157;0;2020-11-27 05:15:32;"";"";"";"";"";"";"anonymous";"EN";0,9;1;"14";"Szkola podstawowa w pomiechówku im. Gen . Wiktora . Thomme";"Pomiechówek";2;1;NA;2;2;NA;3;2;1;3;4;1;1;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";"";NA;"";"";62;1;"";"";"999";"";"";"";"";"";"";"";"";"";"";"";"";"";"999";"";"";NA;NA;"";"";"";""
"1806";"R_2WO8JGRJP8RcApD";"MAZOWIECKIE";2020-11-20 06:15:19;2020-11-20 06:28:46;0;"46.215.153.7";56;807;0;2020-11-27 06:29:03;"";"";"";"";"";"";"anonymous";"EN";0,9;1;"14";"Szkola Podstawowa im.gen.Wiktora Thomme";"Pomiechówek";1;3;4;3;4;4;4;1;4;4;3;4;4;4;NA;4;4;4;4;3;3;4;3;4;4;3;4;1;4;4;4;4;3;4;4;4;4;4;4;3;4;4;3;4;4;3;4;4;3;3;4;4;4;3;4;1;4;1;4;3;4;4;4;4;1;3;4;1;4;4;1;1;4;4;4;4;4;3;4;1;4;3;3;4;4;NA;4;4;4;3;4;4;1;1;3;4;4;4;1;1;4;4;3;4;2;3;4;2;3;3;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";"";NA;"";"";62;1;"";"";"999";"";"";"";"";"";"";"";"";"";"";"";"";"";"999";"";"";NA;NA;"";"";"";""
